Id,Street,Alley,LandContour,Utilities,HouseStyle,YearBuilt,Heating,CentralAir,GarageType,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
1147,Pave,,Lvl,AllPub,1Story,1985,GasA,Y,Attchd,TA,TA,Y,165,26,0,0,0,0,180000
1148,Pave,,Bnk,AllPub,2Story,1941,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,174500
1149,Pave,,Lvl,AllPub,1.5Fin,1926,GasA,Y,Detchd,TA,TA,Y,0,0,176,0,0,0,116900
1150,Pave,,Lvl,AllPub,2Story,1920,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,143000
1151,Pave,,Lvl,AllPub,1Story,1950,GasA,Y,Attchd,TA,TA,Y,0,0,214,0,0,0,124000
1152,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Attchd,TA,TA,Y,0,140,0,0,100,0,149900
1153,Pave,,Lvl,AllPub,1Story,1956,GasA,Y,Attchd,TA,TA,Y,0,0,280,0,0,0,230000
1154,Pave,,Lvl,AllPub,1Story,1930,GasA,Y,Detchd,TA,TA,Y,0,0,96,0,0,0,120500
1155,Pave,,Lvl,AllPub,2Story,1965,GasA,Y,Attchd,TA,TA,Y,60,84,0,0,273,0,201800
1156,Pave,,Lvl,AllPub,1Story,1976,GasA,Y,Attchd,TA,TA,Y,0,21,0,0,180,0,218000
1157,Pave,,Lvl,AllPub,SLvl,1965,GasA,Y,Attchd,TA,TA,Y,0,92,0,96,0,0,179900
1158,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,172,62,0,0,0,0,230000
1159,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,0,24,0,0,0,0,235128
1160,Pave,,Lvl,AllPub,2Story,1974,GasA,Y,Attchd,Gd,TA,Y,0,69,0,0,0,0,185000
1161,Pave,,Lvl,AllPub,2Story,1978,GasA,Y,Attchd,TA,TA,Y,26,0,0,0,0,0,146000
1162,Pave,,Low,AllPub,1Story,1954,GasA,Y,Detchd,TA,TA,Y,108,0,0,216,0,0,224000
1163,Pave,,Lvl,AllPub,1Story,1968,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,129000
1164,Pave,,Lvl,AllPub,SFoyer,1969,GasA,Y,CarPort,Fa,TA,Y,120,0,0,0,0,0,108959
1165,Pave,,Lvl,AllPub,SLvl,1978,GasA,Y,Attchd,TA,TA,Y,168,180,0,0,0,0,194000
1166,Pave,,Lvl,AllPub,1Story,2009,GasA,Y,Attchd,TA,TA,Y,0,114,0,0,0,0,233170
1167,Pave,,Lvl,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,160,33,0,0,0,0,245350
1168,Pave,,Lvl,AllPub,2Story,2000,GasA,Y,Attchd,TA,TA,Y,0,38,0,0,0,0,173000
1169,Pave,,Lvl,AllPub,2Story,1935,GasA,Y,Basment,TA,TA,Y,0,0,0,0,90,0,235000
1170,Pave,,Lvl,AllPub,2Story,1995,GasA,Y,Attchd,TA,TA,Y,361,76,0,0,0,0,625000
1171,Pave,,Lvl,AllPub,SLvl,1977,GasA,Y,Attchd,TA,TA,Y,203,0,0,0,0,576,171000
1172,Pave,,Lvl,AllPub,1Story,1958,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,288,0,163000
1173,Pave,Pave,Lvl,AllPub,2Story,2006,GasA,Y,Detchd,TA,TA,Y,0,54,0,0,0,0,171900
1174,Pave,,Bnk,AllPub,1.5Fin,1946,GasA,Y,,,,Y,122,0,0,0,0,0,200500
1175,Pave,,Lvl,AllPub,2Story,1932,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,239000
1176,Pave,,Lvl,AllPub,1.5Fin,1992,GasA,Y,Attchd,TA,TA,Y,0,33,0,0,0,0,285000
1177,Pave,,Lvl,AllPub,1Story,1984,GasA,Y,Attchd,TA,TA,Y,362,0,0,0,0,0,119500
1178,Pave,Grvl,Bnk,AllPub,1.5Fin,1926,GasA,Y,Detchd,TA,TA,N,0,0,116,0,0,0,115000
1179,Pave,,Lvl,AllPub,1.5Fin,1921,GasA,Y,Detchd,Fa,TA,Y,192,0,102,0,0,0,154900
1180,Pave,,Lvl,AllPub,1Story,1954,GasA,Y,,,,N,0,36,190,0,0,0,93000
1181,Pave,,Lvl,AllPub,2Story,1990,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,250000
1182,Pave,,HLS,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,162,53,0,153,0,0,392500
1183,Pave,,Lvl,AllPub,2Story,1996,GasA,Y,Attchd,TA,TA,Y,171,78,0,0,0,555,745000
1184,Pave,Grvl,Lvl,AllPub,1Story,1920,GasA,Y,Detchd,TA,TA,Y,229,0,0,0,0,0,120000
1185,Grvl,,Lvl,AllPub,1Story,1963,GasA,Y,2Types,TA,TA,Y,0,263,0,0,263,0,186700
1186,Pave,,Lvl,AllPub,1.5Fin,1924,GasA,Y,Attchd,TA,TA,Y,0,0,236,0,0,0,104900
1187,Pave,,Bnk,AllPub,2Story,1900,GasA,Y,CarPort,Fa,Fa,Y,0,74,0,0,0,0,95000
1188,Pave,,Lvl,AllPub,1Story,1994,GasA,Y,Attchd,TA,TA,Y,0,114,192,0,0,0,262000
1189,Pave,,Lvl,AllPub,2Story,2002,GasA,Y,Attchd,TA,TA,Y,144,68,0,0,0,0,195000
1190,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,Attchd,TA,TA,Y,140,60,0,0,0,0,189000
1191,Pave,,Low,AllPub,1Story,1961,GasA,Y,2Types,TA,TA,Y,439,0,0,0,0,0,168000
1192,Pave,Pave,Lvl,AllPub,2Story,1999,GasA,Y,Detchd,TA,TA,Y,206,0,0,0,0,0,174000
1193,Pave,Grvl,Lvl,AllPub,1.5Fin,1925,GasA,Y,Detchd,TA,Fa,P,0,0,84,0,0,0,125000
1194,Pave,,Lvl,AllPub,1Story,1999,GasA,Y,Attchd,TA,TA,Y,0,304,0,0,0,0,165000
1195,Pave,,Lvl,AllPub,2Story,1969,GasA,Y,Attchd,TA,TA,Y,379,36,0,0,0,0,158000
1196,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,100,24,0,0,0,0,176000
1197,Pave,,Lvl,AllPub,2Story,2006,GasA,Y,BuiltIn,TA,TA,Y,100,17,0,0,0,0,219210
1198,Pave,,Bnk,AllPub,2.5Unf,1916,GasA,Y,Detchd,TA,TA,Y,0,0,330,0,0,0,144000
1199,Pave,,Lvl,AllPub,1Story,2001,GasA,Y,Attchd,TA,TA,Y,356,0,0,0,0,0,178000
1200,Pave,,Lvl,AllPub,1Story,1963,GasA,Y,Attchd,TA,TA,Y,0,82,0,0,0,0,148000
1201,Pave,,Lvl,AllPub,1Story,1970,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,116050
1202,Pave,,Lvl,AllPub,2Story,1998,GasA,Y,Attchd,TA,TA,Y,198,36,0,0,0,0,197900
1203,Pave,,Lvl,AllPub,1.5Fin,1925,GasA,Y,Detchd,TA,TA,N,0,0,208,0,0,0,117000
1204,Pave,,Lvl,AllPub,1Story,2000,GasA,Y,Attchd,TA,TA,Y,74,234,0,0,0,0,213000
1205,Pave,,Lvl,AllPub,1Story,1975,GasA,Y,Attchd,TA,TA,Y,0,88,0,0,0,0,153500
1206,Pave,,Lvl,AllPub,1Story,1990,GasA,Y,Attchd,TA,TA,Y,84,70,0,0,0,0,271900
1207,Pave,,Lvl,AllPub,1Story,1966,GasA,Y,Detchd,TA,TA,Y,0,42,0,0,0,0,107000
1208,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,192,23,0,0,0,0,200000
1209,Pave,,Lvl,AllPub,1Story,1962,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,140000
1210,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,322,50,0,0,0,0,290000
1211,Pave,,Lvl,AllPub,2Story,1992,GasA,Y,Attchd,TA,TA,Y,635,104,0,0,0,0,189000
1212,Pave,,Bnk,AllPub,1.5Fin,1988,GasA,Y,Basment,TA,TA,Y,325,12,0,0,0,0,164000
1213,Pave,,Lvl,AllPub,1Story,1941,GasA,Y,Attchd,TA,TA,N,0,113,0,0,0,0,113000
1214,Pave,,Lvl,AllPub,SLvl,1965,GasA,Y,Attchd,TA,TA,Y,88,0,0,0,0,0,145000
1215,Pave,,Lvl,AllPub,SFoyer,1962,GasA,Y,Attchd,TA,TA,Y,150,72,0,0,0,0,134500
1216,Pave,,Lvl,AllPub,1Story,1966,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,125000
1217,Pave,,Lvl,AllPub,1.5Fin,1978,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,112000
1218,Pave,,Lvl,AllPub,1Story,2009,GasA,Y,Attchd,TA,TA,Y,135,112,0,0,0,0,229456
1219,Pave,,Lvl,AllPub,1.5Fin,1947,GasA,N,,,,N,0,0,0,0,0,0,80500
1220,Pave,,Lvl,AllPub,2Story,1971,GasA,Y,,,,N,201,0,0,0,0,0,91500
1221,Pave,,Lvl,AllPub,1Story,1964,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,115000
1222,Pave,,Lvl,AllPub,1Story,1968,GasA,Y,Attchd,TA,TA,Y,0,63,0,0,0,0,134000
1223,Pave,,Lvl,AllPub,1.5Fin,1949,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,143000
1224,Pave,,Lvl,AllPub,1Story,1951,GasA,N,Detchd,TA,TA,Y,0,30,0,0,0,0,137900
1225,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,Attchd,TA,TA,Y,100,75,0,0,0,0,184000
1226,Pave,,Lvl,AllPub,SLvl,1958,GasA,Y,Attchd,TA,TA,Y,224,0,0,0,0,0,145000
1227,Pave,,Lvl,AllPub,2Story,2007,GasA,Y,BuiltIn,TA,TA,Y,100,18,0,0,0,0,214000
1228,Pave,,Lvl,AllPub,1Story,1965,GasA,Y,Detchd,TA,TA,Y,0,240,0,0,0,0,147000
1229,Pave,,Lvl,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,0,72,0,0,224,0,367294
1230,Pave,,Lvl,AllPub,SLvl,1960,GasA,Y,Basment,TA,TA,Y,0,0,0,0,0,0,127000
1231,Pave,,Lvl,AllPub,1.5Fin,1977,GasA,Y,BuiltIn,TA,TA,N,155,24,145,0,0,0,190000
1232,Pave,,Lvl,AllPub,SLvl,1962,GasA,Y,Attchd,TA,TA,Y,0,18,0,0,0,0,132500
1233,Pave,,Lvl,AllPub,1Story,1962,GasA,Y,CarPort,TA,TA,Y,0,0,0,0,0,0,101800
1234,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,142000
1235,Pave,,Bnk,AllPub,2Story,1911,GasA,N,,,,N,0,192,0,0,0,0,130000
1236,Pave,,Lvl,AllPub,2Story,1914,GasA,Y,Detchd,Fa,Fa,N,203,40,0,0,0,0,138887
1237,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,BuiltIn,TA,TA,Y,0,27,0,0,0,0,175500
1238,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,BuiltIn,TA,TA,Y,100,48,0,0,0,0,195000
1239,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,142500
1240,Pave,,HLS,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,120,33,0,0,0,0,265900
1241,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,Attchd,TA,TA,Y,0,63,0,0,0,0,224900
1242,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,0,56,0,0,0,0,248328
1243,Pave,,Lvl,AllPub,SFoyer,1974,GasA,Y,Attchd,TA,TA,Y,0,120,0,0,0,0,170000
1244,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,216,229,0,0,0,0,465000
1245,Pave,,HLS,AllPub,2Story,1929,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,230000
1246,Pave,,Lvl,AllPub,SLvl,1984,GasA,Y,BuiltIn,TA,TA,Y,268,112,0,0,147,0,178000
1247,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,0,45,0,0,0,0,186500
1248,Pave,,Lvl,AllPub,SLvl,1976,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,169900
1249,Pave,Grvl,Lvl,AllPub,2.5Unf,1917,OthW,N,Detchd,Fa,Fa,P,0,0,259,0,0,0,129500
1250,Pave,,Lvl,AllPub,1Story,1950,GasA,Y,Attchd,TA,TA,Y,0,80,0,0,0,0,119000
1251,Pave,,Lvl,AllPub,1Story,1968,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,244000
1252,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,148,36,0,0,0,0,171750
1253,Pave,,Lvl,AllPub,1Story,1968,GasA,Y,Attchd,TA,TA,Y,33,0,0,0,0,0,130000
1254,Pave,,Lvl,AllPub,2Story,1974,GasA,Y,Attchd,TA,TA,Y,220,47,0,0,0,0,294000
1255,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,BuiltIn,TA,TA,Y,178,128,0,0,0,0,165400
1256,Pave,,Lvl,AllPub,1.5Fin,1931,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,120,0,127500
1257,Pave,,Lvl,AllPub,1Story,1994,GasA,Y,Attchd,TA,TA,Y,262,36,0,0,0,0,301500
1258,Pave,,Lvl,AllPub,1Story,1922,GasA,Y,,,,Y,0,96,0,0,0,0,99900
1259,Pave,,Lvl,AllPub,SLvl,2005,GasA,Y,Attchd,TA,TA,Y,212,0,0,0,0,0,190000
1260,Pave,,Lvl,AllPub,1Story,1969,GasA,Y,Attchd,TA,TA,Y,180,0,0,0,80,0,151000
1261,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,BuiltIn,TA,TA,Y,0,103,0,0,0,0,181000
1262,Pave,,Lvl,AllPub,1Story,1956,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,128900
1263,Pave,,Lvl,AllPub,1.5Fin,1957,GasA,Y,Attchd,TA,TA,Y,120,0,0,0,0,0,161500
1264,Pave,Pave,Lvl,AllPub,2Story,1919,GasA,Y,Detchd,TA,TA,N,0,0,126,0,0,0,180500
1265,Pave,,Lvl,AllPub,1Story,1998,GasA,Y,Attchd,TA,TA,Y,144,68,0,0,0,0,181000
1266,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,Detchd,TA,TA,Y,0,34,0,0,0,0,183900
1267,Pave,,Bnk,AllPub,2.5Unf,1910,GasA,N,Detchd,TA,TA,N,0,0,264,0,0,0,122000
1268,Pave,,HLS,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,144,76,0,0,0,0,378500
1269,Pave,,Lvl,AllPub,1.5Fin,1935,GasA,Y,BuiltIn,TA,TA,Y,314,12,0,0,0,0,381000
1270,Pave,,Lvl,AllPub,1.5Fin,1958,GasW,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,144000
1271,Pave,,Low,AllPub,1Story,1979,GasA,Y,Attchd,TA,TA,Y,268,0,0,0,0,0,260000
1272,Pave,,Lvl,AllPub,1Story,1968,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,185750
1273,Pave,,Lvl,AllPub,1Story,1965,GasA,Y,Attchd,TA,TA,Y,180,0,0,0,0,0,137000
1274,Pave,,Lvl,AllPub,SLvl,1959,GasA,Y,Basment,TA,TA,Y,0,0,0,0,163,0,177000
1275,Pave,,Lvl,AllPub,1.5Fin,1910,GasA,Y,Detchd,TA,TA,Y,242,0,81,0,0,0,139000
1276,Pave,,Lvl,AllPub,2Story,1948,GasA,Y,Detchd,TA,Fa,Y,0,0,0,0,0,0,137000
1277,Pave,,Lvl,AllPub,2Story,1972,GasA,Y,Attchd,TA,TA,Y,294,116,0,0,0,0,162000
1278,Pave,,Lvl,AllPub,SLvl,1967,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,197900
1279,Pave,,Lvl,AllPub,2Story,2002,GasA,Y,Attchd,TA,TA,Y,0,211,0,0,0,0,237000
1280,Pave,,Lvl,AllPub,1.5Fin,1920,GasA,Y,Detchd,TA,TA,Y,30,0,164,0,0,0,68400
1281,Pave,,Lvl,AllPub,1Story,2002,GasA,Y,Attchd,TA,TA,Y,0,72,0,0,0,0,227000
1282,Pave,,Lvl,AllPub,1Story,1990,GasA,Y,Attchd,Gd,Gd,Y,0,58,0,0,90,0,180000
1283,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,288,0,150500
1284,Pave,,Low,AllPub,2Story,1971,GasA,Y,,,,Y,128,0,0,0,0,0,139000
1285,Pave,,Lvl,AllPub,1.5Fin,1919,GasA,Y,Detchd,TA,TA,Y,272,0,42,0,116,0,169000
1286,Pave,,Lvl,AllPub,1.5Fin,1939,GasA,Y,Detchd,TA,TA,Y,45,0,0,0,0,0,132500
1287,Pave,,Lvl,AllPub,1Story,1963,GasA,Y,Attchd,TA,TA,Y,0,26,0,0,0,0,143000
1288,Pave,,Low,AllPub,1Story,1964,GasA,Y,Attchd,TA,TA,N,168,198,0,0,0,0,190000
1289,Pave,,Lvl,AllPub,1Story,2000,GasA,Y,Attchd,TA,TA,Y,212,59,0,0,0,0,278000
1290,Pave,,Lvl,AllPub,2Story,2006,GasA,Y,BuiltIn,TA,TA,Y,177,74,0,0,0,0,281000
1291,Pave,,Lvl,AllPub,SLvl,1964,GasA,Y,Attchd,TA,TA,Y,227,0,0,0,0,0,180500
1292,Pave,,Lvl,AllPub,2Story,1972,GasA,Y,Detchd,TA,TA,Y,185,0,0,0,0,0,119500
1293,Pave,,Lvl,AllPub,2Story,1892,GasA,N,Attchd,TA,TA,Y,0,287,0,0,0,0,107500
1294,Pave,,Lvl,AllPub,2Story,1976,GasA,Y,Attchd,TA,TA,Y,0,28,0,0,259,0,162900
1295,Pave,,Lvl,AllPub,1Story,1955,GasA,Y,Detchd,TA,TA,N,0,0,0,0,0,0,115000
1296,Pave,,Lvl,AllPub,1Story,1968,GasA,Y,Attchd,TA,TA,Y,356,0,0,0,0,0,138500
1297,Pave,,Lvl,AllPub,1Story,1963,GasA,Y,Attchd,TA,TA,Y,192,20,123,0,0,0,155000
1298,Pave,,Lvl,AllPub,SFoyer,2005,GasA,Y,Basment,TA,TA,Y,0,44,0,0,0,0,140000
1299,Pave,,Bnk,AllPub,2Story,2008,GasA,Y,Attchd,TA,TA,Y,214,292,0,0,0,480,160000
1300,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Attchd,TA,TA,Y,218,0,0,0,0,0,154000
1301,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,225000
1302,Pave,,Bnk,AllPub,2Story,1942,GasA,Y,Attchd,TA,TA,P,0,0,0,0,224,0,177500
1303,Pave,,Lvl,AllPub,2Story,1994,GasA,Y,Attchd,TA,TA,Y,309,78,0,0,0,0,290000
1304,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,208,59,0,0,0,0,232000
1305,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,Detchd,TA,TA,Y,0,40,0,0,0,0,130000
1306,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,404,102,0,0,0,0,325000
1307,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,132,35,0,0,0,0,202500
1308,Pave,,Lvl,AllPub,1Story,1994,GasA,Y,Detchd,TA,TA,Y,0,64,0,0,0,0,138000
1309,Pave,,Lvl,AllPub,1Story,1948,GasA,Y,Attchd,TA,TA,Y,0,36,0,0,0,0,147000
1310,Pave,,Lvl,AllPub,1Story,1991,GasA,Y,Attchd,TA,TA,Y,112,51,0,0,0,0,179200
1311,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Attchd,TA,TA,Y,0,207,162,0,0,0,335000
1312,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,264,98,0,0,0,0,203000
1313,Pave,,Lvl,AllPub,2Story,1990,GasA,Y,Attchd,Gd,Gd,Y,500,0,0,0,0,0,302000
1314,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,BuiltIn,TA,TA,Y,668,30,0,0,0,0,333168
1315,Pave,,Lvl,AllPub,1Story,1954,GasA,Y,Detchd,TA,TA,Y,0,36,0,0,0,0,119000
1316,Pave,,Lvl,AllPub,2Story,1969,GasA,Y,Attchd,TA,TA,Y,280,0,0,0,0,0,206900
1317,Pave,,Lvl,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,172,42,0,0,0,0,295493
1318,Pave,Pave,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,0,241,0,0,0,0,208900
1319,Pave,,Lvl,AllPub,1Story,2001,GasA,Y,Attchd,TA,TA,Y,198,150,0,0,0,0,275000
1320,Pave,,Bnk,AllPub,1Story,1954,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,111000
1321,Pave,,Lvl,AllPub,1Story,1957,GasA,Y,Attchd,TA,TA,Y,114,0,0,0,216,0,156500
1322,Pave,,Lvl,AllPub,1Story,1949,Floor,N,Detchd,TA,Fa,Y,0,0,0,0,0,0,72500
1323,Pave,,Lvl,AllPub,2Story,1992,GasA,Y,Attchd,TA,TA,Y,240,39,0,0,0,0,190000
1324,Pave,,HLS,AllPub,1Story,1940,GasA,Y,,,,Y,164,0,0,0,0,0,82500
1325,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,0,49,0,0,0,0,147000
1326,Pave,,Lvl,AllPub,1Story,1922,GasA,N,,,,N,0,0,100,0,0,0,55000
1327,Pave,,Bnk,AllPub,1Story,1931,GasA,Y,,,,Y,0,0,286,0,0,0,79000
1328,Pave,,Lvl,AllPub,1Story,1982,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,130500
1329,Pave,Grvl,Lvl,AllPub,1.5Fin,1920,GasW,Y,Detchd,Fa,TA,Y,0,547,0,0,480,0,256000
1330,Pave,,Lvl,AllPub,2Story,1998,GasA,Y,Attchd,TA,TA,Y,0,28,0,0,0,0,176500
1331,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,144,45,0,0,0,0,227000
1332,Pave,,Lvl,AllPub,SLvl,1976,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,132500
1333,Pave,,Lvl,AllPub,1Story,1938,GasA,Y,Detchd,Fa,Fa,Y,0,0,0,0,0,0,100000
1334,Pave,,Lvl,AllPub,1.5Fin,1938,GasA,Y,Detchd,TA,TA,Y,0,65,190,0,0,0,125500
1335,Pave,,Lvl,AllPub,2Story,1970,GasA,Y,Attchd,TA,TA,Y,0,36,0,0,0,0,125000
1336,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,Attchd,TA,TA,Y,0,16,0,0,0,0,167900
1337,Pave,,Lvl,AllPub,1Story,1973,GasA,Y,Detchd,TA,TA,Y,0,211,0,0,0,0,135000
1338,Pave,Grvl,Bnk,AllPub,1Story,1941,Grav,N,,,,N,0,20,0,0,0,0,52500
1339,Pave,,Lvl,AllPub,2Story,2002,GasA,Y,BuiltIn,TA,TA,Y,146,91,0,0,0,0,200000
1340,Pave,,Lvl,AllPub,1Story,1972,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,128500
1341,Pave,,Lvl,AllPub,1Story,1971,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,123000
1342,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Detchd,TA,TA,Y,0,78,0,0,0,0,155000
1343,Pave,,Lvl,AllPub,2Story,2002,GasA,Y,Attchd,TA,TA,Y,192,87,0,0,0,0,228500
1344,Pave,,Bnk,AllPub,1.5Fin,1928,GasA,Y,Detchd,Fa,Fa,Y,0,0,0,0,0,0,177000
1345,Pave,,Lvl,AllPub,2Story,2006,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,155835
1346,Pave,,Lvl,AllPub,1Story,1920,GasA,Y,Detchd,TA,TA,Y,0,0,168,0,0,0,108500
1347,Pave,,Lvl,AllPub,1Story,1968,GasA,Y,Attchd,Gd,TA,Y,0,80,0,290,0,0,262500
1348,Pave,,HLS,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,283463
1349,Pave,,Low,AllPub,1Story,1998,GasA,Y,Attchd,TA,TA,Y,402,25,0,0,0,0,215000
1350,Pave,Pave,Lvl,AllPub,2Story,1872,OthW,N,,,,Y,0,54,20,0,0,0,122000
1351,Pave,,Lvl,AllPub,2Story,1969,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,200000
1352,Pave,,Lvl,AllPub,2Story,1962,GasA,Y,Attchd,TA,TA,Y,0,84,0,0,120,0,171000
1353,Pave,,Lvl,AllPub,1.5Fin,1937,GasA,Y,Detchd,TA,TA,N,210,0,0,0,0,0,134900
1354,Pave,,Lvl,AllPub,1.5Fin,1995,GasA,Y,Attchd,TA,TA,Y,283,86,0,0,0,0,410000
1355,Pave,,Lvl,AllPub,2Story,2000,GasA,Y,Attchd,TA,TA,Y,0,184,0,0,0,0,235000
1356,Pave,,Lvl,AllPub,SLvl,1968,GasA,Y,Attchd,TA,TA,Y,0,98,0,0,0,0,170000
1357,Pave,,Lvl,AllPub,1Story,1966,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,110000
1358,Pave,,Lvl,AllPub,1Story,1971,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,149900
1359,Pave,,Lvl,AllPub,2Story,2000,GasA,Y,Detchd,TA,TA,Y,0,32,0,0,0,0,177500
1360,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,194,45,0,0,0,0,315000
1361,Pave,,Lvl,AllPub,2Story,1921,GasA,Y,BuiltIn,TA,TA,Y,183,0,301,0,0,0,189000
1362,Pave,,Low,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,168,36,0,0,0,0,260000
1363,Pave,,Lvl,AllPub,1.5Fin,1920,GasA,Y,Attchd,TA,TA,Y,55,0,0,0,0,0,104900
1364,Pave,,Lvl,AllPub,2Story,2006,GasA,Y,BuiltIn,TA,TA,Y,0,36,0,0,0,0,156932
1365,Pave,Pave,Lvl,AllPub,2Story,2005,GasA,Y,Detchd,TA,TA,Y,0,166,0,0,0,0,144152
1366,Pave,,Lvl,AllPub,2Story,2000,GasA,Y,Attchd,TA,TA,Y,0,96,0,0,0,0,216000
1367,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,Attchd,TA,TA,Y,0,88,0,0,0,0,193000
1368,Pave,,Lvl,AllPub,2Story,1977,GasA,Y,Attchd,TA,TA,Y,104,26,0,0,0,0,127000
1369,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,140,0,0,0,0,0,144000
1370,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,0,262,0,0,0,0,232000
1371,Pave,,Lvl,AllPub,1.5Fin,1920,GasA,Y,Detchd,TA,TA,Y,0,0,198,0,0,0,105000
1372,Pave,,Lvl,AllPub,SLvl,1955,GasA,Y,BuiltIn,TA,TA,Y,0,28,0,0,178,0,165500
